EQP_ID,SR_CODE,CNTRWK_NM,DIA_CODE,PIPE_PRESS,PLINE_LT,COMPET_DE,QLTY_GRADE,MIN_DPH,MAX_DPH,AVG_DPH,coordinates
30103336,S,2002년도 분당지사 열배관공사,125,16,16.83,20030530,A,1.3,1.3,1.3,"[[127.1053724, 37.3703752, 42.29], [127.105302, 37.3703751, 42.29], [127.1053022, 37.370321, 42.39], [127.1052787, 37.3703198, 42.38], [127.1052734, 37.3702976, 42.38]]"
30107089,R,2014년 분당사업소 열배관 추가 및 개선공사,600,16,117.82,20160510,A,1.2,2.1,1.53,"[[127.1197413, 37.4401068, 17.154], [127.1197057, 37.4401794, 17.185], [127.1196634, 37.4402814, 16.943], [127.1196602, 37.4402888, 16.889], [127.119656, 37.4402919, 16.852], [127.1196504, 37.4402927, 16.825], [127.1196413, 37.4402901, 16.806], [127.1195144, 37.4402553, 16.25], [127.1195038, 37.4402526, 16.223], [127.1194982, 37.4402536, 16.199], [127.119494, 37.4402566, 16.157], [127.1194906, 37.4402654, 16.07], [127.1194485, 37.4403662, 15.276], [127.1194052, 37.4404686, 14.354], [127.1193665, 37.4405702, 14.399], [127.1193249, 37.4406757, 14.477], [127.1192864, 37.4407771, 15.473], [127.1192489, 37.4408729, 16.444], [127.1192458, 37.4408799, 16.463], [127.1192468, 37.4408844, 16.507], [127.1192506, 37.440888, 16.537], [127.1192597, 37.4408905, 16.575], [127.1193232, 37.4409094, 16.63]]"
30103451,S,성남분당지구 열배관 및 열공급 시설공사(제2공구),100,16,63.19,19951231,A,0.03,1.5,0.92,"[[127.1231901, 37.3417776, 76.11], [127.1229841, 37.3419018, 77.55], [127.1232102, 37.3421416, 79.52], [127.1231601, 37.342174, 79.66], [127.1231627, 37.3421764, 79.66], [127.123167, 37.3421798, 78.972]]"
30102173,S,성남 분당지구 지역난방 열배관공사(제1공구),100,16,3.0,19931231,A,1.5,1.5,1.5,"[[127.1250918, 37.372045, 53.64], [127.1250599, 37.3720541, 53.64]]"
30102000,S,분당지점 '96 추가사용자 열배관공사,50,16,12.7,19970731,A,1.1,1.1,1.1,"[[127.1497442, 37.4057007, 64.74], [127.1497556, 37.4057283, 64.74], [127.1496542, 37.4057555, 64.76]]"
30102001,R,2000년 분당지사 열배관공사,50,16,4.34,20010430,A,1.1,1.1,1.1,"[[127.1069496, 37.3674993, 43.17], [127.1069006, 37.3675013, 43.17]]"
30103315,R,성남 분당지구 지역난방 열배관공사(제1공구),125,16,6.13,19931231,A,1.0,1.0,1.0,"[[127.1188992, 37.3778524, 38.415], [127.1189334, 37.3778098, 40.85]]"
30103053,S,2002년도 분당지사 열배관공사,65,16,2.29,20030530,A,1.1,1.1,1.1,"[[127.1059788, 37.3704134, 41.65], [127.105953, 37.3704135, 41.65]]"
30105541,S,2003년 분당지사 열배관공사,65,16,10.01,20040531,A,1.6,1.99,1.78,"[[127.1073338, 37.3495239, 55.651], [127.1073342, 37.3494848, 55.725], [127.1073422, 37.3494785, 55.717], [127.1073884, 37.3494789, 55.65], [127.1073941, 37.3494789, 55.356]]"
30105542,R,2003년 분당지사 열배관공사,65,16,10.77,20040531,A,1.6,1.96,1.77,"[[127.1073278, 37.3495239, 55.648], [127.1073283, 37.3494806, 55.722], [127.1073362, 37.3494743, 55.72], [127.1073859, 37.3494741, 55.648], [127.1073915, 37.349474, 55.358]]"
30106373,R,성남분당지구 열배관 및 열공급 시설공사(제2공구),125,16,7.81,19951231,A,0.13,0.24,0.17,"[[127.1080106, 37.3494205, 56.245], [127.1080053, 37.3494201, 56.546], [127.1079525, 37.3494216, 56.558], [127.1079453, 37.3494255, 56.517], [127.1079424, 37.3494298, 56.496], [127.1079412, 37.349441, 56.496]]"
30105483,R,성남분당지구 열배관 및 열공급 시설공사(제2공구),80,16,41.41,19951231,A,1.0,1.7,1.22,"[[127.1061446, 37.3546024, 49.73], [127.1062153, 37.3546036, 49.73], [127.1062172, 37.3546746, 49.3], [127.1064857, 37.3546754, 49.77], [127.1064911, 37.3546443, 49.94]]"
30105038,R,성남 분당지구 지역난방 열배관공사(제1공구),250,16,50.59,19931231,B,1.5,2.0,1.83,"[[127.1169777, 37.3768146, 40.52], [127.1170895, 37.3767149, 40.95], [127.1173892, 37.3769308, 40.8555]]"
30103520,S,2014년 분당사업소 열배관 추가 및 개선공사,100,16,0.52,20160510,B,1.4,1.4,1.4,"[[127.1158679, 37.3691228, 46.526], [127.1158681, 37.3691275, 46.524]]"
30103385,S,성남 분당지구 지역난방 열배관공사(제1공구),100,16,4.97,19931231,A,1.6,2.55,2.01,"[[127.1177262, 37.3709871, 42.7506], [127.1177498, 37.3709661, 43.54], [127.1177356, 37.3709556, 43.1923]]"
30105472,R,2003년 분당지사 열배관공사,80,16,5.91,20040531,A,0.04,0.1,0.07,"[[127.1067611, 37.3495488, 54.001], [127.1067619, 37.3494957, 54.516]]"
30103669,R,성남분당지구 열배관 및 열공급 시설공사(제2공구),80,16,0.7,19951231,A,1.3,1.5,1.4,"[[127.1186561, 37.3690189, 54.0997], [127.1186608, 37.369024, 54.09]]"
30102511,R,성남분당지구 열배관 및 열공급 시설공사(제2공구),32,16,7.24,19951231,A,1.3,1.3,1.3,"[[127.1113019, 37.3475224, 54.055], [127.1112978, 37.347584, 56.39]]"
30102288,R,2014년 분당사업소 열배관 추가 및 개선공사,150,16,14.1,20160510,A,1.0,1.0,1.0,"[[127.1070919, 37.3619799, 43.11], [127.1070915, 37.3619869, 43.136], [127.1070914, 37.3620862, 43.075], [127.1070914, 37.3621012, 43.067], [127.1070915, 37.362107, 43.054]]"
30117622,S,성남분당지구 열배관 및 열공급 시설공사(제2공구),250,16,45.32,19951231,B,1.1,2.2,1.33,"[[127.1162822, 37.3379296, 53.122], [127.116279, 37.3379918, 52.982], [127.1162766, 37.3380376, 52.924], [127.1162731, 37.3381063, 52.688], [127.1162689, 37.3381653, 52.844], [127.1162691, 37.3381742, 52.825], [127.1162709, 37.3381776, 52.821], [127.1162746, 37.3381798, 52.819], [127.1162815, 37.33818, 52.816], [127.1163285, 37.3381803, 52.661], [127.1164027, 37.3381825, 52.625], [127.1164068, 37.3381843, 52.623], [127.1164091, 37.3381872, 52.602], [127.1164084, 37.3382026, 52.565], [127.1164082, 37.3382327, 51.631]]"
30106933,R,성남분당지구 열배관 및 열공급 시설공사(제2공구),125,16,0.49,19951231,A,2.0,2.3,2.15,"[[127.1175686, 37.3394919, 52.381], [127.117564, 37.3394918, 52.65]]"
30103183,S,성남 분당지구 지역난방 열배관공사(제1공구),250,16,5.58,19931231,B,1.2,3.0,2.1,"[[127.1124975, 37.3762402, 38.52], [127.1124589, 37.37628, 38.52]]"
30117188,S,성남분당지구 열배관 및 열공급 시설공사(제2공구),200,16,90.64,19951231,B,1.3,1.8,1.53,"[[127.1116951, 37.3600666, 49.597], [127.1117983, 37.3600668, 50.285], [127.1118026, 37.3600683, 50.354], [127.1118047, 37.3600713, 50.313], [127.1118024, 37.3602198, 50.365], [127.1118009, 37.3603171, 50.313], [127.1118013, 37.3604186, 50.174], [127.1117974, 37.3605355, 50.293], [127.111796, 37.3606326, 50.557], [127.111797, 37.3607982, 50.035]]"
30103874,R,성남분당지구 열배관 및 열공급 시설공사(제2공구),200,16,76.58,19951231,B,0.9,1.5,1.2,"[[127.1117924, 37.3608072, 50.3087], [127.1117919, 37.3609557, 50.327], [127.1117922, 37.3610829, 50.284], [127.1117901, 37.3611945, 50.035], [127.111788, 37.3613237, 50.142], [127.1117859, 37.3614287, 49.921], [127.1117828, 37.3614974, 49.833]]"
30121544,R,성남 분당지구 지역난방 열배관공사(제1공구),100,16,23.31,19931231,A,1.5,1.5,1.5,"[[127.120694, 37.3705116, 49.418], [127.120815, 37.3706758, 50.1], [127.1207993, 37.3706908, 50.01]]"
30102751,R,성남 분당지구 지역난방 열배관공사(제1공구),100,16,3.24,19931231,A,1.5,1.5,1.5,"[[127.1207993, 37.3706908, 50.01], [127.1207758, 37.3707131, 50.01]]"
30103106,S,성남 분당지구 지역난방 열배관공사(제1공구),50,16,23.1,19931231,B,1.5,1.91,1.6,"[[127.1554783, 37.4056815, 75.91], [127.1553284, 37.4056392, 75.91], [127.1553046, 37.4056907, 75.8], [127.1552735, 37.4056814, 75.8]]"
30106936,S,성남분당지구 열배관 및 열공급 시설공사(제2공구),125,16,0.86,19951231,B,2.0,2.3,2.15,"[[127.1175754, 37.3394859, 52.327], [127.1175665, 37.3394863, 52.652]]"
30105932,S,2014년 분당사업소 열배관 추가 및 개선공사,200,16,0.5,20160510,B,1.8,1.9,1.85,"[[127.1059139, 37.364018, 41.38], [127.1059142, 37.3640224, 41.352]]"
30113933,R,성남분당지구 열배관 및 열공급 시설공사(제2공구),200,16,89.86,19951231,B,1.5,1.5,1.5,"[[127.1117021, 37.3600722, 49.72], [127.1117868, 37.360071, 50.276], [127.111794, 37.3600733, 50.344], [127.1117995, 37.3600775, 50.322], [127.1117988, 37.3602197, 50.431], [127.1117982, 37.3603169, 50.304], [127.1117988, 37.3604178, 50.207], [127.1117951, 37.3605335, 50.272], [127.1117932, 37.360631, 50.565], [127.1117927, 37.3607446, 50.301], [127.1117924, 37.3608072, 50.3087]]"
30104077,S,2014년 분당사업소 열배관시설 유지보수공사,450,16,3.7,20160804,C,1.5,1.67,1.6,"[[127.1235005, 37.3836533, 32.167], [127.1235232, 37.3836711, 31.941], [127.1235302, 37.3836766, 31.913]]"
30104674,R,2016년 분당사업소 열배관 추가 및 개선공사,250,16,0.31,20180407,A,2.08,2.2,2.14,"[[127.1241712, 37.386352, 32.29], [127.1241739, 37.3863537, 32.254]]"
30104675,S,2016년 분당사업소 열배관 추가 및 개선공사,250,16,2.48,20180407,A,1.6,2.0,1.77,"[[127.1241424, 37.3863205, 32.825], [127.1241485, 37.3863246, 32.754], [127.1241624, 37.3863356, 32.438]]"
30112003,R,성남 분당지구 지역난방 열배관공사(제1공구),850,16,130.1,19931231,B,1.0,1.5,1.12,"[[127.1293979, 37.3696103, 64.4684], [127.1293125, 37.3695278, 67.19], [127.1290122, 37.3692014, 67.19], [127.128804, 37.3689217, 68.1], [127.1286571, 37.3686109, 66.638]]"
30112005,S,성남 분당지구 지역난방 열배관공사(제1공구),850,16,130.17,19931231,C,1.0,1.5,1.12,"[[127.1293848, 37.3696189, 64.4768], [127.1292991, 37.3695361, 67.19], [127.1289981, 37.3692089, 67.19], [127.1287893, 37.3689284, 68.1], [127.1286443, 37.3686188, 66.664]]"
30112079,S,2013년 분당지사 배관 및 밸브 교체공사,600,16,63.72,20150805,A,1.1,1.4,1.26,"[[127.1188173, 37.3812588, 30.184], [127.1188235, 37.3812526, 30.203], [127.118914, 37.381172, 30.416], [127.1190025, 37.3810904, 30.549], [127.1190868, 37.3810058, 30.688], [127.1191629, 37.3809169, 30.674], [127.1192349, 37.3808248, 30.801], [127.1192521, 37.3808028, 30.696]]"
30112085,R,성남 분당지구 지역난방 열배관공사(제1공구),200,16,7.7,19931231,A,1.5,1.5,1.5,"[[127.1232586, 37.3695169, 58.6419], [127.1233112, 37.3694616, 58.5708]]"
